item_id,prod_descr,prod_descr2,group_description,sale_price,final_price,cost,storage_cost,p*q,categoria
1206,COLLAR C/FLOR  CH. A. DOCTOR,Paseo,Accesorios,2504.0,2980.0,2086,6,100810,B
2271,SEMILLA PARA CANARIO 1KG,Alimento Exoticos,Accesorios,4193.0,4990.0,3350,10,100420,B
757,PAWISE MAT DE ENFRIAMIENTO L 90X50 CM,Enriquecimiento Ambiental,Accesorios,25202.0,29990.0,21141,56,100360,B
41,JAULA AVES MED. DISEÑOS Y COLORES,Hogar-Transporte,Accesorios,20168.0,24000.0,17179,45,100030,B
1566,DREAMWELL CAMA REDONDA WOOF AZUL 53CM,Hogar-Transporte,Accesorios,23521.0,27990.0,19961,52,99980,B
620,ZD ARTSY H-HARNESS LARGE,Paseo,Accesorios,16722.7,19900.0,15494,37,99500,B
373,NUTRAFIN LIMPIADOR BIOLOGICO 120ML,Higiene,Accesorios,7555.0,8990.0,6145,17,99310,B
474,ZD BORDEAU COLLAR MEDIUM,Paseo,Accesorios,9159.66,10900.0,8373,20,98100,B
1618,ZD MIDNIGHT COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.0,8233,20,98100,B
1399,ZD SMASH COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.0,7856,20,98100,B
332,COLLAR C/HUESO CHICO A. DOCTOR,Paseo,Accesorios,2008.40336134454,2390.0,1743,5,97990,B
342,ZEEDOG PRISMA COLLAR SMALL,Paseo,Accesorios,8294.0,9870.0,6573,19,97900,B
1897,"PS HAIRBALL SOLUTIONS, 70 GR",Higiene,Accesorios,6714.0,7990.0,6025,15,97640,B
1475,ZD SMASH LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,9945,26,97300,B
1508,ZD BORDEAU LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,9576,26,97300,B
485,ZD PACCO LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,10681,26,97300,B
1015,ROYAL RECOVERY RS 165 GRS. (LATA),Latas medicadas,Alimento,2756.0,3280.0,2534,7,96840,B
51,ZD SMASH ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,16218.5,19300.0,14210,36,96500,B
1219,ROYAL CANIN URINARY S/O CANINE 1.5 KG.,Urinario,Alimento,13008.0,15480.0,11097,29,96480,B
1419,TX ARNES PARA AUTO S 30-60 CM,Paseo,Accesorios,8244.0,9810.0,6574,18,95880,B
1141,"LW NIDO DE BAMBU, LARGE",Enriquecimiento Ambiental,Accesorios,5874.0,6990.0,4813,13,95860,B
777,BLISS ADJUSTABLE AIR MESH HARNESS MEDIUM,Paseo,Accesorios,20084.0,23900.0,17912,44,95600,B
2170,ZD ARMY GREEN RUFF LEASH LARGE,Paseo,Accesorios,20084.9,23900.0,15864,44,95600,B
1790,ZEEDOG PIPP,Juguetes,Accesorios,9227.0,10980.0,8165,21,95000,B
907,CANINE DIGESTIVE CARE I/D LATA 156GRS,Latas Medicadas,Alimento,2941.0,3500.0,2299,7,94500,B
848,PLATO ANTIDESLIZANTE LUNA / L,Comederos,Accesorios,5319.0,6330.0,4183,12,94270,B
1472,BOZAL GATO A.DOCTOR,Paseo,Accesorios,6042.01680672269,7190.0,5010,14,93470,B
32,LAGUNA CAT COLLAR,Paseo,Accesorios,4118.0,4900.42,3447,9,93100,B
952,PALA SANITARIA (GRANULOS) GRIS,Higiene,Accesorios,3521.0,4190.0,3144,8,93030,B
1515,POLERON T/3 CATA PETS,Ropa,Accesorios,9235.0,10990.0,8521,21,93020,B
1356,COASTAL SUBLIME COLLAR PINK L,Paseo,Accesorios,14277.0,16990.0,11692,32,92960,B
50,ARNES DE PASEO GRANDE G.A,Paseo,Accesorios,7806.72268907563,9290.0,6067,18,92900,B
81,"NM JFC URINE DESTROYER QUART CAT, 946 ML",Higiene,Accesorios,11084.0336134454,13190.0,9174,25,92330,B
336,ZEEDOG GOTHAM COLLAR LARGE,Paseo,Accesorios,10807.0,12860.0,8805,24,92000,B
1787,COASTAL K9 EXPLORER ARNES ACOLCHADO ZAFIRO S,Paseo,Accesorios,21840.0,25990.0,17907,48,91960,B
1135,BRIT CARE CAT STERILIZED TUNA PATE WITH SHRIMPS 70GRS,Latas,Alimento,1345.0,1600.0,1115,3,91880,B
354,SOPORTE CARPETA ORIENTADORA BORDE-PLASTI,Higiene,Accesorios,37924.0,45130.0,34779,83,91470,B
2022,EASY TO CLEAN COLLECTION BAGS,Higiene,Accesorios,2941.18,3500.0,2648,7,91000,B
928,PAWISE MEOW LIFE BOLA COLORES,Juguetes,Accesorios,2765.0,3290.0,2337,7,90650,B
1853,NUTRAM SOUND KITTEN 1.13 KG,Cachorros,Alimento,18429.0,21930.0,17113,41,90500,B
1589,HEART I LOVE MY DOG (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13352,33,90300,B
2026,ZD SMASH COLLAR LARGE,Paseo,Accesorios,10840.0,12900.0,8711,24,90300,B
1974,ZEEDOG ATLANTA LEASH SMALL,Paseo,Accesorios,11639.0,13850.0,10500,26,90050,B
1768,HABITRAIL OVO LOFT,Hogar-Transporte,Accesorios,75622.0,89990.0,63333,166,89990,B
1715,MONGE MAXI ADULT CHICKEN DE 12 KG,Adultos,Alimento,45706.0,54390.0,36760,100,89980,B
1749,COASTAL K9 EXPLORER ARNES ACOLCHADO NARANJA M,Paseo,Accesorios,30244.0,35990.0,27297,67,89970,B
343,ZEUS ARNES FIG.H  XL  GRAFITO,Paseo,Accesorios,14950.0,17790.0,13660,33,89940,B
20,KERTESIN 20 MG,Antialergico,Medicamentos,16697.47899159664,19870.0,13301,37,89190,B
1290,ZEEDOG BLU,Paseo,Accesorios,8319.33,9900.0,7309,19,89100,B
1227,HONEY COLLAR SMALL,Paseo,Accesorios,8319.0,9899.61,7663,19,89100,B
1277,ZEEDOG SKULL COLLAR SMALL,Paseo,Accesorios,7478.99,8900.0,6093,17,89000,B
228,ALLERDERM SPOT  HASTA 10 KG (UN),Ant. Ext.,Medicamentos,4622.0,5500.0,3652,11,88000,B
1254,PAWISE BOZAL TELA S,Paseo,Accesorios,4193.0,4990.0,3412,10,87620,B
1054,ROYAL CANIN KITTEN STERILISED 2KG,Cachorros,Alimento,18403.0,21900.0,16619,41,87600,B
810,ZEEDOG PHANTOM HARNESS + LEASH SET,Paseo,Accesorios,9966.0,11860.0,7996,22,87200,B
1652,ZEEDOG ATLANTA HARNESS + LEASH SET,Paseo,Accesorios,9966.0,11860.0,7930,22,87200,B
306,PRO PLAN FELINE VETERINARY DIETS UR,Adultos,Alimento,24361.0,28990.0,19322,54,86970,B
378,POLERON T/1 CATA PETS,Ropa,Accesorios,7555.0,8990.0,6317,17,86960,B
781,HONEY COLLAR EXTRA SMALL,Paseo,Accesorios,6639.0,7900.41,5385,15,86900,B
1139,RASGUÑADOR TORRE SKY,Hogar-Transporte,Accesorios,137471.0,163590.0,127605,301,86330,B
2227,MONGE VS HEPATIC DOG 2 KG,Adultos,Alimento,21000.0,24990.0,18616,46,84950,B
2067,BLOCKS LEASH LARGE,Paseo,Accesorios,14202.0,16900.4,12163,32,84500,B
1803,LE SALON CORTAUÑAS ALICATE ERGONOMICO,Grooming,Accesorios,13437.0,15990.0,11666,30,84420,B
859,COASTAL MASLOW  PLATO PAW AZUL 1596 ML,Paseo,Accesorios,13437.0,15990.0,10418,30,83940,B
126,SMALL ROUND ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4921,14,83880,B
2204,PALA SANITARIA (GRANULOS) CELESTE,Higiene,Accesorios,3521.0,4190.0,3287,8,83840,B
1734,CADENA CORDON 3 MM A.DOCTOR,Paseo,Accesorios,3521.00840336134,4190.0,2749,8,83800,B
981,BRAVERY CHICKEN ADULT CAT STERILIZED 7 KG,Adultos,Alimento,40328.0,47990.0,36243,89,83800,B
688,ROYAL CAN. DIABETIC FELINE 1.5 KG.,Medicados,Alimento,19706.0,23450.0,16186,44,83400,B
750,BLACK BIG CIRCLE  BONE (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,10561,29,83300,B
2236,FURMINATOR GROOMING RAKE FOR DOG/CAT,Grooming,Accesorios,10773.0,12820.0,9097,24,83300,B
2098,PAWISE BOZAL TELA M,Paseo,Accesorios,4613.0,5490.0,3595,11,82970,B
142,PROPLAN STERILIZED CAT 7.5 KILOS,Adultos,Alimento,34454.0,41000.0,29985,76,82000,B
733,BOZAL CLINICO 4 (A. DOCTOR),Paseo,Accesorios,6882.352941176469,8190.0,5326,16,81900,B
929,ZEEDOG SKULL H-HARNESS EXTRA SMALL,Paseo,Accesorios,8571.43,10200.0,7281,19,81600,B
1933,ZEUS NOSH HUESO DURO SABOR TOCINO L,Juguetes,Accesorios,10916.0,12990.0,8638,24,81380,B
397,ZEEDOG GOTHAM COLLAR SMALL,Paseo,Accesorios,8294.0,9870.0,7831,19,81070,B
255,CORDON AMARRE 10 MM A. DOCTOR,Paseo,Accesorios,4529.411764705883,5390.0,3522,10,80850,B
712,"TX BOLA PARA HENO , ø 12 CM",Enriquecimiento Ambiental,Accesorios,4941.0,5880.0,4545,11,80730,B
1676,PISHIO AURICULAR,Otico,Medicamentos,9663.865546218487,11500.0,8715,22,80500,B
1866,PARKA T/8 CATA PETS,Ropa,Accesorios,21672.0,25790.0,19271,48,79960,B
1624,"OBT-TD. ADULT S.BITES - CHICKEN (5,67 KG)",Adultos,Alimento,33530.3,39901.0,31546,74,79802,B
1013,"OBT-TD. PUPPY S.BITES - CHICKEN (5,67 KG)",Cachorros,Alimento,33530.3,39901.0,26869,74,79802,B
1043,WICKED FLYHARNESS SIZE 5,Paseo,Accesorios,33529.0,39899.5,27776,74,79800,B
1316,"ACANA WILD ATLANTIC - PERRO 11,4 KG",Adultos,Alimento,79160.0,94200.0,70717,173,79620,B
1701,HONEY LEASH SMALL,Paseo,Accesorios,13361.0,15899.6,12003,30,79500,B
1128,PINK LED COLLAR SMALL,Paseo,Accesorios,8319.0,9900.0,7239,19,79200,B
2231,"RUEDA EJERCICIO, ø 20 cm Erizos",Enriquecimiento Ambiental,Accesorios,11084.03361344538,13190.0,8890,25,79140,B
1097,PAWISE ARNES Y CINTURON DE SEGURIDAD L,Paseo,Accesorios,12597.0,14990.0,10151,28,79130,B
1332,PRO PLAN ACTIVE MIND SMALL BREED 7.5 KG,Senior,Alimento,39597.0,47120.0,33954,87,79110,B
1788,"TX PLATO COMIDA LENTA , 0.9 LTS./ø 23 CM, VARIOS",Comederos,Accesorios,5521.0,6570.0,5232,13,78450,B
351,ZD BORDEAU CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3379,9,78400,B
140,DOGIT CABLE ENGANCHE 4.5M MAS ESTACA,Paseo,Accesorios,17639.0,20990.0,14215,39,77980,B
625,AMPOLLETA REPTI GLO 5.0 TROPICAL 26 W,Enriquecimiento Ambiental,Accesorios,25202.0,29990.0,21935,56,77970,B
1664,COASTAL COMFORT SOFT ARNES MORADO XS,Paseo,Accesorios,13437.0,15990.0,12014,30,77940,B
771,"FP PLATO ACERO INOXIDABLE ORION KC 52, 500 ML",Comederos,Accesorios,2639.0,3140.0,2235,6,77740,B
2082,ZEEDOG NEOPRO BUBBLEGUM COLLAR LARGE,Paseo,Accesorios,12479.0,14850.0,11041,28,77400,B
1336,ZD BORDEAU COLLAR LARGE,Paseo,Accesorios,10840.3,12900.0,8877,24,77400,B
598,ULTIMATE BLUE ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,16218.0,19300.0,14353,36,77200,B
604,PINK LED ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,16218.0,19300.0,14298,36,77200,B
1623,ZEEDOG MAZE ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,16218.5,19300.0,13056,36,77200,B
1863,ZD BORDEAU ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,16218.5,19300.0,14158,36,77200,B
1331,SMALL HEART ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5302,14,77030,B
1247,ZD ARMY GREEN COLLAR MEDIUM,Paseo,Accesorios,9159.66,10900.0,7610,20,76300,B
2046,ZD MIDNIGHT LEASH EXTRA SMALL,Paseo,Accesorios,9160.0,10900.0,8395,20,76300,B
2111,ZEEDOG SKULL LEASH SMALL,Paseo,Accesorios,10672.3,12700.0,9386,24,76200,B
1601,LE SALON ESSENTIALS PEINE COMBINADO SMAL,Grooming,Accesorios,21336.13445378152,25390.0,18395,47,76170,B
1266,AMITY SP LOW GRAIN SALMON ADULT 4 KG,Adultos,Alimento,15958.0,18990.0,12690,35,75960,B
358,NUTRAM TOTAL GRAIN-FREE TROUT & SALMON MEAL DOG FOOD 11.4KG,Adultos,Alimento,73597.0,87580.0,60900,161,75900,B
608,ZD CALI DOS AIR-LEASH,Paseo,Accesorios,31848.7,37900.0,29637,70,75800,B
352,POLERON T/2 CATA PETS,Ropa,Accesorios,8395.0,9990.0,7041,19,74700,B
1710,BAYTRIL  150 MG,Antibiotico,Medicamentos,17647.0,21000.0,16710,39,74550,B
1637,COLUMBIA CAT COLLAR,Paseo,Accesorios,4118.0,4900.42,3530,9,73500,B
1031,YORKSHIRE POUCH 12X85G,Humedo,Alimento,1958.0,2330.0,1709,5,72000,B
432,COASTAL MASLOW  PLATO PAW ROSADO 828 ML,Paseo,Accesorios,8815.0,10490.0,7158,20,71920,B
187,ARNES DE PASAEO CHICO G.A,Paseo,Accesorios,6042.01680672269,7190.0,5123,14,71900,B
490,POLIVITAMINICO B1-B2-B6 50MK INY,Vitaminas,Medicamentos,663.0,790.0,615,2,71890,B
1251,CANINE I/D LATA X LOW FAT 370 GRS,Latas medicadas,Alimento,3605.0,4290.0,3336,8,71610,B
1841,ZD ARMY GREEN H-HARNESS EXTRA SMALL,Paseo,Accesorios,10000.0,11900.0,8714,22,71400,B
1416,RED BIG CIRCLE PAW (MY FAMILY),Placas identificacion,Accesorios,10336.0,12300.0,8639,23,71400,B
623,ZEEDOG ELLA H-HARNESS EXTRA SMALL,Paseo,Accesorios,9966.0,11860.0,8354,22,71400,B
1126,COASTAL SUBLIME TRAILLA CUBES/PURPLE,Paseo,Accesorios,16462.0,19590.0,14598,36,71380,B
2107,NUTRAM SOUND BALANCED WELLNESS PUPPY FOOD 2KG,Cachorros,Alimento,18126.0,21570.0,16626,40,71200,B
134,ZEEDOG GREG,Paseo,Accesorios,7478.99,8900.0,6628,17,71200,B
1673,COMEDERO INTERACTIVO HEXÁGONO AZUL,Juguetes,Accesorios,16462.0,19590.0,14018,36,70950,B
1384,PAWISE ARNES Y CINTURON DE SEGURIDAD S,Paseo,Accesorios,10076.0,11990.0,8538,22,70830,B
2132,SHAMPOO ALERDRAG,Antialergico,Medicamentos,8487.394957983193,10100.0,7464,19,70700,B
1499,PRO PLAN ADULTO POLLO POUCH 100 GR,Humedo,Alimento,1084.0,1290.0,1026,3,70530,B
1023,LE SALON ESSENTIALS GUANTE PARA CEPILLAR,Grooming,Accesorios,11092.0,13200.0,10423,25,70360,B
74,MILPRO GATO X 2 COMP + 2 KG,Antiparasitarios,Medicamentos,11756.0,13990.0,9309,26,69950,B
845,"NM NO MORE MARKING, 709 ML",Entrenamiento,Accesorios,13395.0,15940.0,10480,30,69950,B
452,BIG HEART ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5127,14,69900,B
1133,SMALL BONE ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5149,14,69900,B
149,SMALL HEART ALUMINUM LIGHT BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4850,14,69900,B
1832,"FURMINATOR SHORT HAIR DESHEDDING TOOLS FOR DOG, LG",Grooming,Accesorios,31748.0,37780.0,26663,70,69800,B
1200,ZEEDOG NARA LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,10766,26,69500,B
1609,PINK LED LEASH SMALL,Paseo,Accesorios,11681.0,13900.0,10446,26,69500,B
1213,ZEEDOG MAZE LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,10647,26,69500,B
676,ZD SMASH COLLAR SMALL,Paseo,Accesorios,8319.33,9900.0,7447,19,69300,B
2095,ZD PACCO COLLAR SMALL,Paseo,Accesorios,8319.33,9900.0,7625,19,69300,B
1309,ZEEDOG MAHALO COLLAR LARGE,Paseo,Accesorios,10807.0,12860.0,9919,24,69000,B
392,ZEEDOG ATLANTA COLLAR LARGE,Paseo,Accesorios,10807.0,12860.0,8913,24,69000,B
234,PACK DIECIOCHERO PERRO ADULTO,Hogar-Transporte,Accesorios,57974.8,68990.0,53202,127,68990,B
2088,AMPOLLETA REPTI GLO 5.0 TROPICAL13 W,Enriquecimiento Ambiental,Accesorios,22681.0,26990.0,19642,50,68970,B
1225,COASTAL SUBLIME TRAILLA CHEVRONS/NAVY,Paseo,Accesorios,16462.0,19590.0,13487,36,67960,B
1346,"ROYAL CANIN YORKSHIRE TERRIER 7,5 KG",Razas,Alimento,53832.0,64060.0,45678,118,67800,B
84,ZEEDOG NARA LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,11265,32,67600,B
1433,ZD BORDEAU H-HARNESS MEDIUM,Paseo,Accesorios,14201.7,16900.0,11146,32,67600,B
250,SAND LEASH LARGE,Paseo,Accesorios,14202.0,16900.0,11580,32,67600,B
1683,ZD SKULL 2.0 H-HARNESS MEDIUM,Paseo,Accesorios,14201.7,16900.0,11724,32,67600,B
1355,ZEEDOG NEOPRO GREEN H-HARNESS LARGE,Paseo,Accesorios,18823.5,22400.0,17227,42,67200,B
341,JAULA REFUGIO HAMSTER S,Enriquecimiento Ambiental,Accesorios,32429.0,38590.0,27271,71,67170,B
1152,ZEEDOG GOTHAM RUFF LEASH LARGE,Paseo,Accesorios,20017.0,23820.0,18381,44,66900,B
1483,ZEEDOG FATBOY RUFF LEASH LARGE,Paseo,Accesorios,20017.0,23820.0,18165,44,66900,B
309,ZEUS NOSH HUESO DURO SABOR CARNE/QUESO L,Juguetes,Accesorios,10916.0,12990.0,8956,24,66760,B
510,PRO PLAN CANINE VETERINARY DIETS NF,Adultos,Alimento,27908.0,33210.0,24114,61,66420,B
837,SMART FUN CHAQUETA OUTDOOR C/ARNES XL,Paseo,Accesorios,27722.7,32990.0,23631,61,65980,B
1032,COMEDERO INTERACTIVO GATO PLANTA BLANCO Y VERDE,Juguetes,Accesorios,15277.0,18180.0,13855,34,65960,B
1744,COASTAL SUBLIME COLLAR PINK S/M,Paseo,Accesorios,10496.0,12490.0,9538,23,65940,B
1838,PILERAN GOTAS,Digestivo,Medicamentos,14664.0,17450.0,11405,33,65940,B
350,BRIT CARE SENSITIVE VENISON & POTATO 12 KG,Adultos,Alimento,63017.0,74990.0,57999,138,65900,B
2277,"TX PLATO COMIDA LENTA, 450 ml/20 cm D, COLORES",Comederos,Accesorios,2513.0,2990.0,2271,6,65780,B
1892,BOLSO CABINA NEGRO,Hogar-Transporte,Accesorios,18403.0,21900.0,16366,41,65700,B
1380,COASTAL STYLE COLLAR TROPICAL FLOWER L,Paseo,Accesorios,8815.0,10490.0,8088,20,64950,B
1553,COASTAL LAZER BRITE COLLAR PINK MULTI FLOWERS L,Paseo,Accesorios,13437.0,15990.0,11643,30,64950,B
790,SHAMPOO TRAPER ESPUMA SECA PERRO 170 CC,Higiene,Medicamentos,4193.0,4990.0,3284,10,64870,B
39,BOW TIE RED (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12979,33,64500,B
1412,ZEUS NOSH HUESO DURO SABOR CARNE/QUESO S,Juguetes,Accesorios,5454.0,6490.0,4887,12,64050,B
1662,"COMEDERO ACERO INOX. CON ENGANCHE, 150 ml/ø 7 cm (Aves)",Comederos,Accesorios,2680.672268907563,3190.0,2427,6,63800,B
896,BRIT CARE CAT INDOOR (MONTY) 2 KG,Adultos,Alimento,13361.0,15900.0,11441,30,63600,B
128,ZEEDOG NEOPRO GREEN LEASH SMALL,Paseo,Accesorios,13361.3,15900.0,11631,30,63600,B
594,ZEEDOG SKULL LEASH LARGE,Paseo,Accesorios,13361.3,15900.0,10387,30,63600,B
1845,BRAVECTO GATOS 6.25 A 12.5 KG,Antiparasitarios,Medicamentos,29244.0,34800.0,23845,64,63580,B
1797,ZEEDOG GOTHAM AIR MESH PLUS HARNESS EXTRA SMALL,Paseo,Accesorios,10672.3,12700.0,9281,24,63500,B
237,ZEEDOG MAHALO H-HARNESS SMALL,Paseo,Accesorios,11639.0,13850.0,10343,26,63500,B
1006,ZEUS NOSH HUESO FLEX CACHORRO SABOR POLLO M,Juguetes,Accesorios,7555.0,8990.0,6138,17,63440,B
758,ZD NEON CORAL COLLAR EXTRA SMALL,Paseo,Accesorios,6638.66,7900.0,5702,15,63200,B
1594,SATIETY FELINE POUCH 85 GR,Humedo,Alimento,1597.0,1900.0,1290,4,62980,B
571,SMALL BONE GOLDEN BRASS (MY FAMILY),Placas identificacion,Accesorios,7731.0,9200.0,6836,17,62300,B
2076,CORDON AMARRE 8 MM A. DOCTOR,Paseo,Accesorios,4361.344537815129,5190.0,3523,10,62280,B
1522,JAULA REFUGIO HAMSTER M,Hogar-Transporte,Accesorios,41403.0,49270.0,37368,91,61980,B
761,HENO DE PASTO TIMOTHY 425GR,Alimento Exoticos,Accesorios,7782.0,9260.0,7238,17,61550,B
1650,VET DIET URINARY LP DOG 2KG,Adultos,Alimento,13361.0,15900.0,11592,30,60760,B
1382,BLOQUE NEUTRALIZADOR TORTUGA NUTRAFIN,Enriquecimiento Ambiental,Accesorios,1672.0,1990.0,1403,4,60660,B
2045,JAULA AVES PEQ. DISEÑOS,Hogar-Transporte,Accesorios,11916.0,14180.0,10375,27,60540,B
2190,ZD ELLA ADJUSTABLE AIR MESH HARNESS EXTRA SMALL,Paseo,Accesorios,12689.1,15100.0,10457,28,60400,B
1340,TIMOTHY MAT,Alfalfas,Accesorios,8269.0,9840.0,7559,19,60130,B
1087,ZEEDOG BRAIN FREEZE,Paseo,Accesorios,8403.0,10000.0,6997,19,60000,B
423,COASTAL K9 EXPLORER ARNES ACOLCHADO ZAFIRO M,Paseo,Accesorios,30244.0,35990.0,27549,67,59980,B
2072,COASTAL K9 EXPLORER ARNES ACOLCHADO GUINDA M,Paseo,Accesorios,30244.0,35990.0,23566,67,59980,B
1698,"FURMINATOR SHORT HAIR DESHEDDING TOOLS FOR CAT, MD/LG",Grooming,Accesorios,27168.0,32330.0,23248,60,59800,B
653,"FP PALA HIGIENICA, 27.9x10.4 cm",Higiene,Accesorios,2261.0,2690.0,2080,5,59760,B
911,EUKANUBA PUPPY SMALL 7.5 KG,Cachorros,Alimento,44429.0,52870.0,40335,97,59580,B
1288,BLISS COLLAR SMALL,Paseo,Accesorios,8319.0,9900.0,6451,19,59400,B
1501,ZD MIDNIGHT COLLAR SMALL,Paseo,Accesorios,8319.33,9900.0,7401,19,59400,B
17,PINK LED CAT COLLAR,Paseo,Accesorios,4118.0,4900.0,3850,9,58800,B
207,APACHE CAT COLLAR,Paseo,Accesorios,4118.0,4900.42,3549,9,58800,B
1738,OAT HAY 425 GR,Alfalfas,Accesorios,7050.42016806723,8390.0,5493,16,58730,B
600,BLISS ADJUSTABLE AIR MESH HARNESS LARGE,Paseo,Accesorios,26311.0,31310.0,20630,58,57710,B
375,ZEEDOG ELLA COLLAR LARGE,Paseo,Accesorios,10807.0,12860.0,9435,24,57500,B
1335,MASTILAC JERINGA,Antibiotico,Medicamentos,2184.873949579832,2600.0,1771,5,57200,B
535,COMPLETE GRAIN FREE FERRET DIET 2.5KG.,Alimento Exoticos,Accesorios,31756.0,37790.0,29584,70,57180,B
1565,ZEEDOG ELLA LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,7923,20,57000,B
794,ZEEDOG ATLANTA LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,8545,20,57000,B
1924,ZEEDOG GOTHAM LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,8666,20,57000,B
1599,ZEUS NOSH HUESO FLEX CACHORRO SABOR TOCINO M,Juguetes,Accesorios,7555.0,8990.0,6338,17,56960,B
242,ZEEDOG MAHALO H-HARNESS LARGE,Paseo,Accesorios,16664.0,19830.0,15697,37,56700,B
576,ZEEDOG SALINA H-HARNESS LARGE,Paseo,Accesorios,15882.4,18900.0,15100,35,56700,B
288,COASTAL SPARKLE COLLAR BROCHE METAL  AZUL XS,Paseo,Accesorios,11756.3,13990.0,9331,26,55960,B
179,ZEUS ARNES FIG.A  S  ROJO,Paseo,Accesorios,6714.0,7990.0,5530,15,55920,B
404,SMALL BONE ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5228,14,55920,B
389,SMALL ROUND ALUMINUM LIGHT BLUE  (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5569,14,55920,B
2001,SMALL ROUND ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4723,14,55920,B
1223,NUTRAM SOUND BALANCED WELLNESS PUPPY FOOD 11.4KG,Cachorros,Alimento,58546.0,69670.0,49153,128,55900,B
792,"OBT-G-FREE CAT - CHICKEN (2,27 KG)",Adultos,Alimento,23445.0,27900.0,18183,52,55800,B
241,ZEEDOG TAROT LEASH SMALL,Paseo,Accesorios,11680.7,13900.0,9593,26,55600,B
1053,ULTIMATE BLUE LEASH SMALL,Paseo,Accesorios,11681.0,13900.0,10664,26,55600,B
79,BODY PERRO 4 ROSADO,Ropa,Accesorios,16916.0,20130.0,14253,37,55500,B
2173,"ZEUS COLLAR AJUSTABLE ""XL"" GRAFITO",Paseo,Accesorios,6546.0,7790.0,6135,15,55320,B
1057,PROPLAN ACTIVE MIND RZMEDGRAND 3KG,Senior,Alimento,15537.81512605042,18490.0,13307,34,54970,B
1262,ZD SKULL 2.0 COLLAR MEDIUM,Paseo,Accesorios,9159.66,10900.0,8291,20,54500,B
565,PLANET DOG TUG HUESO AZUL,Juguetes,Accesorios,15117.6,17990.0,11886,34,53970,B
1534,GUMI JUGUETE HILO DENTAL SEDA  MINI ,Juguetes,Accesorios,8151.0,9700.0,6574,18,53830,B
318,PARACAN CACHORRO 15 ML,Ant. Interno,Medicamentos,4109.0,4890.0,3907,9,53790,B
1543,RATONES DE PIEL 24 POR CAJA TIPO,Juguetes,Accesorios,1000.0,1190.0,922,3,53560,B
1196,ZEUS NOSH HUESO FLEX CACHORRO SABOR TOCINO S,Juguetes,Accesorios,5454.0,6490.0,4949,12,53270,B
1736,AMITY SP LOW GRAIN CHICKEN PUPPY 14 KG,Cachorros,Alimento,44529.0,52990.0,34561,98,52990,B
482,SAND ADJUSTABLE AIR MESH HARNESS LARGE,Paseo,Accesorios,22185.0,26400.0,17235,49,52800,B
479,COASTAL SUBLIME TRAILLA FLOWER PINK/PINK,Paseo,Accesorios,16462.0,19590.0,15671,36,52680,B
489,PRO PLAN FELINE VETERINARY DIETS NF EARLY,Adultos,Alimento,21924.0,26090.0,18383,48,52180,B
246,"L.W. TRAPECIO DE MADERA  -7,5 CM",Enriquecimiento Ambiental,Accesorios,2933.0,3490.0,2318,7,51760,B
975,ZD ARMY GREEN COLLAR LARGE,Paseo,Accesorios,10841.2,12900.0,9203,24,51600,B
253,LW SMALL ANIMAL CORTA UÑA,Grooming,Accesorios,7975.0,9490.0,6564,18,51600,B
875,ENGLISH BULLDOG (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13684,33,51600,B
1559,ZD ARTSY COLLAR LARGE,Paseo,Accesorios,10841.2,12900.0,8730,24,51600,B
437,"ZEUS TRAILLA DOBL ASA ""M"" ROJO 1,2M",Paseo,Accesorios,7050.0,8390.0,5479,16,51340,B
